,handle,created_at,tweet_text,key_word_list
2399,RepDLesko,2022-12-06T14:50:12.000Z,"(1/2) I am pleased to see that @RepAndyBarr's CAROL Act has passed the U.S. House and is headed to the President’s desk to be signed into law. I was honored to cosponsor this bill to support the research, education, and awareness of valvular heart diseases.","['pleased', 'see', 'carol', 'act', 'pass', 'house', 'head', 'president', 'desk', 'sign', 'law', 'honor', 'cosponsor', 'bill', 'support', 'research', 'education', 'awareness', 'valvular', 'heart', 'disease']"
2400,RepJuliaLetlow,2022-12-03T00:35:29.000Z,"Best of luck to Ouachita Christian, Ruston, Oak Grove, Mangham, West Feliciana, and Amite as they continue their marches to the State Championships tonight!

https://t.co/krTwrWjojf","['good', 'luck', 'ouachita', 'christian', 'ruston', 'oak', 'grove', 'mangham', 'west', 'feliciana', 'amite', 'continue', 'marche', 'state', 'championships', 'tonight']"
2401,RepJuliaLetlow,2022-12-02T20:40:59.000Z,"Amazing story of courage and service from a local nurse right here in #LA05! 

https://t.co/7aFDiJBnwA","['amazing', 'story', 'courage', 'service', 'local', 'nurse', 'right', 'here']"
2402,RepJuliaLetlow,2022-12-02T19:32:28.000Z,"Inflation is still crushing working families and small businesses across the country. I look forward to working with our new @HouseGOP majority to curb inflation and put more money back in the pockets of hardworking Americans.

https://t.co/ruMxXltzaC","['inflation', 'still', 'crush', 'work', 'family', 'small', 'business', 'country', 'look', 'forward', 'work', 'new', 'majority', 'curb', 'inflation', 'put', 'more', 'money', 'back', 'pocket', 'hardworke', 'americans']"
2403,RepJuliaLetlow,2022-12-02T01:16:08.000Z,Congratulations to these outstanding @Grambling1901 students on their achievement. https://t.co/ilEgA4LIH0,"['congratulation', 'outstanding', 'student', 'achievement']"
2404,RepJuliaLetlow,2022-12-01T23:57:20.000Z,"If you’re a Caldwell Parish resident impacted by the recent storms, click ⬇️ to learn more about how to access emergency prescription refills.

https://t.co/gNTxCE5Eoi","['caldwell', 'parish', 'resident', 'impact', 'recent', 'storm', 'click', 'learn', 'more', 'access', 'emergency', 'prescription', 'refill']"
2405,RepJuliaLetlow,2022-12-01T21:38:27.000Z,"ATTN #LA05 RESIDENTS: The @FCC's new broadband maps will be used to determine where new service is established. Watch the video ⬇️ to learn more about how to check your availability and challenge these maps if you find inaccurate information.

https://t.co/6YTyipTmGY","['attn', 'resident', 'new', 'broadband', 'map', 'use', 'determine', 'new', 'service', 'establish', 'watch', 'video', 'learn', 'more', 'check', 'availability', 'challenge', 'map', 'find', 'inaccurate', 'information']"
2406,RepJuliaLetlow,2022-11-30T21:57:24.000Z,Our new @HouseGOP majority is ready to pass my Parents Bill of Rights and ensure that families always have a voice when it comes to their child’s education. https://t.co/abLjLuHGAy,"['new', 'majority', 'ready', 'pass', 'parents', 'bill', 'rights', 'ensure', 'family', 'always', 'have', 'voice', 'come', 'child', 'education']"
2407,RepJuliaLetlow,2022-11-30T20:59:07.000Z,Appreciate our Louisiana soybean farmers for coming to Capitol Hill today to share about this year’s record rains and extensive crop damage. https://t.co/bZhWGrxkbD,"['appreciate', 'louisiana', 'soybean', 'farmer', 'come', 'capitol', 'hill', 'today', 'share', 'year', 'record', 'rain', 'extensive', 'crop', 'damage']"
2408,RepJuliaLetlow,2022-11-30T02:43:59.000Z,Our prayers are with those impacted by tonight’s tornado in Caldwell Parish. https://t.co/l6XJ19T8vF,"['prayer', 'impact', 'tonight', 'tornado', 'caldwell', 'parish']"
2409,RepJuliaLetlow,2022-11-29T21:38:49.000Z,RT @NWSShreveport: KSHV - 330 CST PM Radar Update: Watching a few supercells capable of producing severe weather advancing ENE south of I20…,"['rt', 'kshv', 'cst', 'pm', 'radar', 'update', 'watch', 'few', 'supercell', 'capable', 'produce', 'severe', 'weather', 'advance', 'ene', 'south']"
2450,USRepLong,2022-12-06T17:15:36.000Z,Obviously President Biden doesn’t think that record illegal border crossings is a priority. It’s time for him to visit the Southern Border and see for himself the consequences of his terrible policies. https://t.co/wClCoT3Qvg,"['obviously', 'president', 'biden', 'think', 'record', 'illegal', 'border', 'crossing', 'priority', 'time', 'visit', 'southern', 'border', 'see', 'consequence', 'terrible', 'policy']"
2451,USRepLong,2022-12-06T17:12:42.000Z,RT @MarshaBlackburn: I’m fighting to eliminate the COVID shot mandate in this year’s NDAA because our brave men and women in uniform deserv…,"['rt', 'fight', 'eliminate', 'covid', 'shot', 'mandate', 'year', 'ndaa', 'brave', 'man', 'woman', 'uniform', 'deserv']"
2452,USRepLong,2022-12-06T17:12:37.000Z,"RT @HouseGOP: There were 73,000 known ‘gotaways’ at our southern border in November. 

That is higher than any other time in history. 

Bor…","['rt', 'be', 'know', 'gotaway', 'southern', 'border', 'november', 'high', 'other', 'time', 'history', 'bor']"
2453,USRepLong,2022-12-06T17:12:27.000Z,"RT @SenateGOP: Republicans believe in energy independence. 

Democrats believe in making foreign dictators richer.","['rt', 'republican', 'believe', 'energy', 'independence', 'democrat', 'believe', 'make', 'foreign', 'dictator', 'rich']"
2454,USRepLong,2022-12-06T17:12:25.000Z,"RT @RepJasonSmith: Thanks to skyrocketing inflation rates, nearly HALF of Americans will cut back on holiday shopping.","['rt', 'thank', 'skyrocket', 'inflation', 'rate', 'nearly', 'half', 'americans', 'cut', 'holiday', 'shopping']"
2455,USRepLong,2022-12-06T17:10:56.000Z,Keeping the COVID vaccine mandate out of the NDAA must be a priority. We should not be discharging our brave service members over this.,"['keep', 'covid', 'vaccine', 'mandate', 'ndaa', 'priority', 'discharge', 'brave', 'service', 'member']"
2456,USRepLong,2022-12-05T15:58:40.000Z,"RT @HouseGOP: So far in 2022, 114 law enforcement officers were shot in ambush attacks. 

Democrats’ ‘Defund the Police’ movement has demon…","['rt', 'so', 'far', 'law', 'enforcement', 'officer', 'shoot', 'ambush', 'attack', 'democrats', 'defund', 'police', 'movement', 'demon']"
2457,USRepLong,2022-12-05T15:56:21.000Z,"RT @RepBethVanDuyne: Another month, another unwanted record under @POTUS⬇️

“Over 73,000 'got aways' at the southern border in November, hi…","['rt', 'month', 'unwanted', 'record', 'get', 'away', 'southern', 'border', 'november']"
2458,USRepLong,2022-12-05T15:55:39.000Z,RT @MarshaBlackburn: My colleagues and I are demanding the guarantee that servicemembers be protected from termination over Biden’s COVID v…,"['rt', 'colleague', 'demand', 'guarantee', 'servicemember', 'protect', 'termination', 'biden', 'covid', 'v']"
2459,USRepLong,2022-12-05T15:55:32.000Z,RT @SenateGOP: Republicans believe in border security.,"['rt', 'republican', 'believe', 'border', 'security']"
2460,RepLoudermilk,2022-12-05T15:09:44.000Z,[Part 2/2] My discussion with @AlanJSanders continued. https://t.co/t6CiN6NAyd,"['part', 'discussion', 'continue']"
2461,RepLoudermilk,2022-12-05T15:09:00.000Z,[Part 1/2] I recently joined @AlanJSanders radio show to discuss how we can fix Our economy and hold the Biden Administration accountable. https://t.co/WwDVwH5MV4,"['part', 'recently', 'join', 'radio', 'show', 'discuss', 'fix', 'economy', 'hold', 'biden', 'administration', 'accountable']"
2462,RepLoudermilk,2022-12-04T03:12:16.000Z,"Congratulations Dawgs, on the big WIN! Number One in the SEC and Number One in the Nation! #GoDawgs https://t.co/UypUb1GBGJ","['congratulations', 'dawgs', 'big', 'win', 'number', 'sec', 'number', 'nation', 'godawgs']"
2463,RepLoudermilk,2022-12-03T22:45:32.000Z,"On day one of the next Congress, Republicans will cut the 87,000 new IRS agents that Democrats authorized to harass hardworking Americans. 

https://t.co/0ktBJgIqGR","['day', 'next', 'congress', 'republicans', 'cut', 'new', 'irs', 'agent', 'democrats', 'authorize', 'harass', 'hardworke', 'americans']"
2464,RepLoudermilk,2022-12-02T19:44:42.000Z,"The Biden admin dismisses the border crisis as if it’s just an overcrowded store on Black Friday. This is an insult to our border patrol agents, the humans being trafficked, and the countless lives lost due to fentanyl overdoses; and it’s a shame the MSM is covering them. https://t.co/CunJeQX9Gj","['biden', 'admin', 'dismiss', 'border', 'crisis', 'just', 'overcrowded', 'store', 'black', 'friday', 'insult', 'border', 'patrol', 'agent', 'human', 'traffic', 'countless', 'life', 'lose', 'fentanyl', 'overdose', 'shame', 'msm', 'cover']"
2465,RepLoudermilk,2022-12-01T16:28:07.000Z,"I certainly hope the Biden administration will make some of these changes, because more than 6,000 illegal immigrants have been pouring across our border -every single day- since he became President. https://t.co/nfaFhYGRKa","['certainly', 'hope', 'biden', 'administration', 'make', 'change', 'more', 'illegal', 'immigrant', 'pour', 'border', 'single', 'become', 'president']"
2466,RepLoudermilk,2022-11-30T16:26:39.000Z,"[3/3] would have to revisit this issue in February.  
 
President Biden has again exhibited careless leadership at the expense of our workers and our economy. It should have never come to this.","['have', 'revisit', 'issue', 'february', 'president', 'biden', 'again', 'exhibit', 'careless', 'leadership', 'expense', 'worker', 'economy', 'never', 'come']"
2467,RepLoudermilk,2022-11-30T16:26:39.000Z,"[2/3] We are in the final hours before a possible strike, and Biden is calling on Congress to close the deal he couldn’t. If any changes are made to the current proposal (like adding sick days) it could result in another 60 days of negotiations, and the President, or Congress,","['final', 'hour', 'possible', 'strike', 'biden', 'call', 'congress', 'close', 'deal', 'change', 'make', 'current', 'proposal', 'add', 'sick', 'day', 'result', 'day', 'negotiation', 'president', 'congress']"
2468,RepLoudermilk,2022-11-30T16:26:38.000Z,[1/3] President Biden knowingly took a premature victory lap in September when he said a railroad deal had been reached. It’s obvious now he was just kicking the can down the road to score political points ahead of the midterm elections.,"['president', 'biden', 'knowingly', 'take', 'premature', 'victory', 'lap', 'september', 'say', 'railroad', 'deal', 'reach', 'obvious', 'now', 'just', 'kick', 'road', 'score', 'political', 'point', 'ahead', 'midterm', 'election']"
2469,RepLoudermilk,2022-11-29T21:34:11.000Z,"Congratulations on the big win, Team USA! 🇺🇸","['congratulation', 'big', 'win', 'team', 'usa']"
2480,RepFrankLucas,2022-12-06T18:15:49.000Z,RT @housesciencegop: Does the Biden Administration really think awarding $200 million in taxpayer funding to a company with ties to the Chi…,"['rt', 'biden', 'administration', 'really', 'think', 'award', 'taxpayer', 'funding', 'company', 'tie', 'chi']"
2481,RepFrankLucas,2022-12-06T18:15:37.000Z,RT @housesciencegop: 🚨One of the first DOE grants under the Admin's infrastructure program is going to a company with direct ties to the CC…,"['rt', 'first', 'doe', 'grant', 'admin', 'infrastructure', 'program', 'go', 'company', 'direct', 'tie', 'cc']"
2482,RepFrankLucas,2022-12-02T21:51:39.000Z,RT @housesciencegop: Nearly 90% of drones used for public safety come from a Chinese firm connected to the CCP. HR 9376 will increase UAS R…,"['rt', 'nearly', 'drone', 'use', 'public', 'safety', 'come', 'chinese', 'firm', 'connect', 'ccp', 'hr', 'increase', 'uas', 'r']"
2483,RepFrankLucas,2022-12-01T23:01:49.000Z,"RT @housesciencegop: Today, @RepFrankLucas introduced the National Drone and Advanced Air Mobility Act.

The bill, cosponsored by @RepBice…","['rt', 'today', 'introduce', 'national', 'drone', 'advanced', 'air', 'mobility', 'act', 'bill', 'cosponsor']"
2484,RepFrankLucas,2022-12-01T16:28:38.000Z,"Proud to have @SenateAgGOP Republican Leader @JohnBoozman &amp; @SenatorBraun introduce the Senate companion to my bill- Protect Farmers from the SEC Act.

The SEC’s proposed climate rules are a major government overreach and would make it impossible for family farms to operate. https://t.co/4MasJjytkr","['proud', 'have', 'republican', 'leader', 'amp', 'introduce', 'senate', 'companion', 'protect', 'farmers', 'sec', 'act', 'sec', 'propose', 'climate', 'rule', 'major', 'government', 'overreach', 'make', 'impossible', 'family', 'farm', 'operate']"
2485,RepFrankLucas,2022-12-01T16:18:59.000Z,"RT @JohnBoozman: It's an unprecedented, unreasonable and unnecessary burden for family farms &amp; ranches to report granular on-farm data on c…","['rt', 'unprecedented', 'unreasonable', 'unnecessary', 'burden', 'family', 'farm', 'amp', 'ranch', 'report', 'granular', 'farm', 'datum', 'c']"
2486,RepFrankLucas,2022-11-30T15:34:14.000Z,"Diesel is crucial for Oklahomans to run their farms, families to heat their homes, and America to keep our economy moving. 

Unfortunately, Farm Country is paying the price for the Biden Administration's attacks on U.S. energy production.
https://t.co/oxnxfqSwIM","['diesel', 'crucial', 'oklahomans', 'run', 'farm', 'family', 'heat', 'home', 'america', 'keep', 'economy', 'move', 'unfortunately', 'farm', 'country', 'pay', 'price', 'biden', 'administration', 'attack', 'energy', 'production']"
2487,RepFrankLucas,2022-11-24T14:00:00.000Z,"Happy Thanksgiving, Oklahoma!

As we celebrate Thanksgiving with a grateful and charitable spirit, may we show gratitude for our freedom, for our friends and families, and for the prosperous Nation we call home. https://t.co/DZHDpjyOE3","['happy', 'thanksgiving', 'oklahoma', 'celebrate', 'thanksgiving', 'grateful', 'charitable', 'spirit', 'show', 'gratitude', 'freedom', 'friend', 'family', 'prosperous', 'nation', 'call', 'home']"
2488,RepFrankLucas,2022-11-23T19:10:41.000Z,"Every military service-member, veteran, and TRICARE beneficiary deserves to have easy and convenient access to the military health care and benefits they dutifully earned.

Pharmacies now have until December 16th to rejoin the TRICARE network.

More info: 
https://t.co/H9CHlAoH3A","['military', 'service', 'member', 'veteran', 'tricare', 'beneficiary', 'deserve', 'have', 'easy', 'convenient', 'access', 'military', 'health', 'care', 'benefit', 'dutifully', 'earn', 'pharmacy', 'now', 'have', 'december', 'rejoin', 'tricare', 'network', 'more', 'info']"
2489,RepFrankLucas,2022-11-23T19:10:41.000Z,"Proud to join @TomColeOK04, @RepMullin, @repkevinhern, and @RepBice in helping restore Oklahoma Veterans’ and Service Members’ access to rural and family-owned pharmacies.

Oklahoma is home to more than 290,000 veterans who depend on TRICARE.
https://t.co/9PFYl6Lu8K","['proud', 'join', 'restore', 'oklahoma', 'veterans', 'service', 'members', 'access', 'rural', 'family', 'own', 'pharmacy', 'oklahoma', 'home', 'more', 'veteran', 'depend', 'tricare', 'k']"
2490,RepBlaine,2022-12-06T15:02:06.000Z,"As the Representative of such a strong agricultural district, fighting for Missouri farmers is always a top priority for me. 

Very proud to receive the Friend of the Farm Bureau award from @MOFarmBureau! https://t.co/ezC1KP3i3U","['representative', 'strong', 'agricultural', 'district', 'fight', 'missouri', 'farmer', 'always', 'top', 'priority', 'very', 'proud', 'receive', 'friend', 'farm', 'bureau', 'award']"
2491,RepBlaine,2022-12-02T17:00:01.000Z,"Proud to have these Missourians representing our country on the world stage! 

Join me in cheering them on against Netherlands tomorrow at 9:00am CT #USMNT https://t.co/1gRVEU4aKX","['proud', 'have', 'missourians', 'represent', 'country', 'world', 'stage', 'join', 'cheer', 'netherlands', 'tomorrow', 'ct', 'usmnt']"
